id,school_id,constituent_id,staff_id,occurred_at,interaction_type,direction,purpose,outcome,ask_amount,significant,subject,notes,follow_up_date,related_opportunity_id,related_campaign_id,related_gift_id,record_source
4843,1,12324,8,2026-08-10T15:00:00Z,call,internal,data_update,information_updated,,false,Record review,Reviewed the constituent record against the information available to advancement. Updated the profile fields that could be confirmed and left uncertain fields unchanged.,,,,,advancement_entry
4844,1,12734,7,2024-04-20T18:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Kevin Burke the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
4845,1,12734,9,2026-02-21T13:00:00Z,email,outbound,cultivation,no_response,,false,University update,"Contacted Kevin Burke with a general university update. The outreach did not receive a response, and no immediate next step was recorded.",,,,,advancement_entry
4846,1,8702,7,2024-09-05T15:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Farah Morgan the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
4847,1,8702,8,2026-07-03T18:00:00Z,email,internal,data_update,information_updated,,false,Record review,"Reviewed Farah Morgan's record and updated the contact or employment details that could be confirmed. No new gift, engagement, or solicitation activity was added.",,,,,advancement_entry
4848,1,5168,7,2024-03-11T20:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Beatrice Mitchell the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
4849,1,5168,9,2025-03-26T13:00:00Z,note,outbound,cultivation,connected,,false,University update,"Connected and confirmed that the current contact information is accurate. The conversation was cordial, with no gift discussion or immediate next step.",,,,,advancement_entry
4850,1,4895,7,2024-07-29T14:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including academic innovation and upcoming engagement opportunities. No reply was received, and no fundraising follow-up was scheduled.",,,,,advancement_entry
4851,1,4895,8,2025-04-22T20:00:00Z,call,internal,data_update,information_updated,,false,Record review,"Verified the profile information currently available to the school. No new engagement, gift, or solicitation activity was identified during the review.",,,,,advancement_entry
4852,1,10495,7,2024-10-08T15:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Mohammed Wilson the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
4853,1,10495,9,2025-09-05T19:00:00Z,note,outbound,cultivation,connected,,false,University update,Contacted Mohammed Wilson with a general university update. They welcomed occasional news but made no commitment.,,,,,advancement_entry
4854,1,7667,7,2024-04-08T15:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including service projects and upcoming engagement opportunities. No reply was received, and no fundraising follow-up was scheduled.",,,,,advancement_entry
4855,1,7667,7,2025-06-07T17:00:00Z,call,outbound,cultivation,connected,,false,University update,"Connected and confirmed that the current contact information is accurate. The conversation was cordial, with no gift discussion or immediate next step.",,,,,advancement_entry
4856,1,19415,7,2024-09-11T14:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including faculty news and upcoming engagement opportunities. The message did not receive a reply, and the record contains no next action.",,,,,advancement_entry
4857,1,19415,8,2025-05-11T15:00:00Z,call,internal,data_update,information_updated,,false,Record review,"Reviewed Simon Morris's record and updated the contact or employment details that could be confirmed. No new gift, engagement, or solicitation activity was added.",,,,,advancement_entry
4858,1,5483,7,2024-07-02T15:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including academic innovation and upcoming engagement opportunities. No response was recorded, so the constituent remained in the general update audience.",,,,,advancement_entry
4859,1,5483,7,2025-09-28T16:00:00Z,call,outbound,cultivation,no_response,,false,University update,"Contacted Tomas Evans with a general university update. The outreach did not receive a response, and no immediate next step was recorded.",,,,,advancement_entry
4860,1,8751,7,2024-07-15T19:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Freya Ortiz the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
4861,1,8751,8,2025-09-25T16:00:00Z,note,internal,data_update,information_updated,,false,Record review,"Verified the profile information currently available to the school. No new engagement, gift, or solicitation activity was identified during the review.",,,,,advancement_entry
4862,1,18974,7,2024-06-11T16:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Hugo Brown the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
4863,1,18974,8,2026-02-07T18:00:00Z,email,internal,data_update,information_updated,,false,Record review,"Reviewed Hugo Brown's record and updated the contact or employment details that could be confirmed. No new gift, engagement, or solicitation activity was added.",,,,,advancement_entry
4864,1,3986,7,2024-11-03T13:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Micah Gill the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
4865,1,3986,9,2025-10-06T14:00:00Z,event_follow_up,outbound,cultivation,no_response,,false,Event follow-up,"Thanked Micah Gill for attending Parent and Family Weekend 2025 and shared the next alumni-program dates. The message did not include a gift request, and no additional follow-up was scheduled.",,,10,,advancement_entry
4866,1,18294,7,2024-05-05T20:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including alumni programs and upcoming engagement opportunities. The outreach closed without a response or a personal solicitation follow-up.",,,,,advancement_entry
4867,1,18294,7,2026-01-21T13:00:00Z,call,outbound,cultivation,connected,,false,University update,Contacted Xander Morales with a general university update. They welcomed occasional news but made no commitment.,,,,,advancement_entry
4868,1,11920,7,2024-06-23T19:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including community partnerships and upcoming engagement opportunities. No reply was received, and no fundraising follow-up was scheduled.",,,,,advancement_entry
4869,1,11920,9,2026-01-28T16:00:00Z,call,outbound,cultivation,no_response,,false,University update,"Contacted Jonah Parker with a general university update. The outreach did not receive a response, and no immediate next step was recorded.",,,,,advancement_entry
4870,1,5480,7,2024-09-06T19:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including community partnerships and upcoming engagement opportunities. The outreach closed without a response or a personal solicitation follow-up.",,,,,advancement_entry
4871,1,5480,7,2025-01-01T14:00:00Z,email,outbound,cultivation,connected,,false,University update,Shared a general campus update and asked about communication preferences. The constituent agreed to remain in contact and made no commitment.,,,,,advancement_entry
4872,1,18218,7,2024-03-15T15:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including career programs and upcoming engagement opportunities. No response was recorded, so the constituent remained in the general update audience.",,,,,advancement_entry
4873,1,18218,7,2026-03-30T15:00:00Z,note,outbound,cultivation,no_response,,false,University update,"Contacted Harper Flores with a general university update. The outreach did not receive a response, and no immediate next step was recorded.",,,,,advancement_entry
4874,1,2452,7,2024-05-11T17:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including library programs and upcoming engagement opportunities. The message did not receive a reply, and the record contains no next action.",,,,,advancement_entry
4875,1,2452,7,2026-07-25T17:00:00Z,email,outbound,cultivation,connected,,false,University update,"Connected and confirmed that the current contact information is accurate. The conversation was cordial, with no gift discussion or immediate next step.",,,,,advancement_entry
4876,1,15533,7,2024-03-22T17:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Isaac Howard the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
4877,1,15533,9,2026-05-13T19:00:00Z,email,outbound,cultivation,no_response,,false,University update,"Contacted Isaac Howard with a general university update. The outreach did not receive a response, and no immediate next step was recorded.",,,,,advancement_entry
4878,1,15648,7,2024-03-10T13:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Mateo Gibson the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
4879,1,15648,9,2025-10-06T17:00:00Z,event_follow_up,outbound,cultivation,no_response,,false,Event follow-up,"Thanked Mateo Gibson for attending Parent and Family Weekend 2025 and shared the next alumni-program dates. The message did not include a gift request, and no additional follow-up was scheduled.",,,10,,advancement_entry
4880,1,16731,7,2024-05-12T18:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including alumni programs and upcoming engagement opportunities. The message did not receive a reply, and the record contains no next action.",,,,,advancement_entry
4881,1,16731,8,2025-08-14T16:00:00Z,call,internal,data_update,information_updated,,false,Record review,"Completed a routine record review. The available employment and contact information was checked, and no fundraising action was created from the review.",,,,,advancement_entry
4882,1,6210,7,2024-07-27T17:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including career programs and upcoming engagement opportunities. The outreach closed without a response or a personal solicitation follow-up.",,,,,advancement_entry
4883,1,6210,9,2025-07-21T14:00:00Z,email,outbound,cultivation,no_response,,false,University update,Attempted outreach using the available contact information but did not connect. No additional action was recorded beyond a future retry.,,,,,advancement_entry
4884,1,13934,7,2024-08-07T14:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Liam Gomez the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
4885,1,13934,7,2026-05-18T13:00:00Z,note,outbound,cultivation,no_response,,false,University update,"Contacted Liam Gomez with a general university update. The outreach did not receive a response, and no immediate next step was recorded.",,,,,advancement_entry
4886,1,5977,7,2024-08-11T19:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Bianca Jackson the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
4887,1,5977,9,2025-01-20T15:00:00Z,note,outbound,cultivation,connected,,false,University update,Contacted Bianca Jackson with a general university update. They welcomed occasional news but made no commitment.,,,,,advancement_entry
4888,1,10564,7,2024-10-06T13:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including library programs and upcoming engagement opportunities. No reply was received, and no fundraising follow-up was scheduled.",,,,,advancement_entry
4889,1,10564,7,2025-05-18T18:00:00Z,note,outbound,cultivation,connected,,false,University update,Shared a general campus update and asked about communication preferences. The constituent agreed to remain in contact and made no commitment.,,,,,advancement_entry
4890,1,11813,7,2024-02-14T14:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Harper Bowen the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
4891,1,11813,7,2026-07-29T17:00:00Z,email,outbound,cultivation,no_response,,false,University update,"Contacted Harper Bowen with a general university update. The outreach did not receive a response, and no immediate next step was recorded.",,,,,advancement_entry
4892,1,1722,7,2024-02-02T14:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including student scholarships and upcoming engagement opportunities. The outreach closed without a response or a personal solicitation follow-up.",,,,,advancement_entry
4893,1,1722,8,2025-05-01T14:00:00Z,call,internal,data_update,information_updated,,false,Record review,"Reviewed Zion James's record and updated the contact or employment details that could be confirmed. No new gift, engagement, or solicitation activity was added.",,,,,advancement_entry
4894,1,17416,7,2024-10-20T15:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Jasmine Ford the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
4895,1,17416,8,2026-05-05T18:00:00Z,note,internal,data_update,information_updated,,false,Record review,Reviewed the constituent record against the information available to advancement. Updated the profile fields that could be confirmed and left uncertain fields unchanged.,,,,,advancement_entry
4896,1,14889,7,2024-05-30T13:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including library programs and upcoming engagement opportunities. The message did not receive a reply, and the record contains no next action.",,,,,advancement_entry
4897,1,14889,7,2026-08-07T16:00:00Z,email,outbound,cultivation,connected,,false,University update,Contacted Zion Allen with a general university update. They welcomed occasional news but made no commitment.,,,,,advancement_entry
4898,1,11913,7,2024-11-20T15:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Cole Cruz the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
4899,1,11913,8,2026-01-04T19:00:00Z,email,internal,data_update,information_updated,,false,Record review,"Reviewed Cole Cruz's record and updated the contact or employment details that could be confirmed. No new gift, engagement, or solicitation activity was added.",,,,,advancement_entry
4900,1,1361,7,2024-06-09T16:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Mia Das the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
4901,1,1361,9,2026-02-18T17:00:00Z,call,outbound,cultivation,connected,,false,University update,Reached the constituent for a brief conversation about current university priorities. They welcomed periodic updates but did not request a specific follow-up.,,,,,advancement_entry
4902,1,3282,7,2024-09-11T18:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including community partnerships and upcoming engagement opportunities. No reply was received, and no fundraising follow-up was scheduled.",,,,,advancement_entry
4903,1,3282,7,2025-03-27T17:00:00Z,note,outbound,cultivation,connected,,false,University update,Contacted Gabriel Fleming with a general university update. They welcomed occasional news but made no commitment.,,,,,advancement_entry
4904,1,11257,7,2024-08-12T19:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including faculty news and upcoming engagement opportunities. No reply was received, and no fundraising follow-up was scheduled.",,,,,advancement_entry
4905,1,11257,7,2025-10-10T15:00:00Z,call,outbound,cultivation,no_response,,false,University update,"Contacted Rafael Ward with a general university update. The outreach did not receive a response, and no immediate next step was recorded.",,,,,advancement_entry
4906,1,12304,7,2024-02-22T17:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including library programs and upcoming engagement opportunities. The outreach closed without a response or a personal solicitation follow-up.",,,,,advancement_entry
4907,1,12304,9,2025-02-22T17:00:00Z,call,outbound,cultivation,connected,,false,University update,Reached the constituent for a brief conversation about current university priorities. They welcomed periodic updates but did not request a specific follow-up.,,,,,advancement_entry
4908,1,5558,7,2024-06-22T18:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Cedric Howard the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
4909,1,5558,9,2025-02-28T14:00:00Z,email,outbound,cultivation,no_response,,false,University update,"Contacted Cedric Howard with a general university update. The outreach did not receive a response, and no immediate next step was recorded.",,,,,advancement_entry
4910,1,2468,7,2024-06-23T18:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including faculty news and upcoming engagement opportunities. The message did not receive a reply, and the record contains no next action.",,,,,advancement_entry
4911,1,2468,8,2026-03-21T16:00:00Z,email,internal,data_update,information_updated,,false,Record review,"Reviewed Pia Crawford's record and updated the contact or employment details that could be confirmed. No new gift, engagement, or solicitation activity was added.",,,,,advancement_entry
4912,1,6144,7,2024-08-18T13:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including student scholarships and upcoming engagement opportunities. The outreach closed without a response or a personal solicitation follow-up.",,,,,advancement_entry
4913,1,6144,9,2026-08-07T13:00:00Z,email,outbound,cultivation,no_response,,false,University update,"Sent a short follow-up email about upcoming alumni programs. The constituent did not reply, and the record contains no new preference or commitment.",,,,,advancement_entry
4914,1,8972,7,2024-04-04T15:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including alumni programs and upcoming engagement opportunities. The message did not receive a reply, and the record contains no next action.",,,,,advancement_entry
4915,1,8972,8,2025-12-20T19:00:00Z,call,internal,data_update,information_updated,,false,Record review,Reviewed the constituent record against the information available to advancement. Updated the profile fields that could be confirmed and left uncertain fields unchanged.,,,,,advancement_entry
4916,1,13352,7,2024-02-07T13:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including student life and upcoming engagement opportunities. No reply was received, and no fundraising follow-up was scheduled.",,,,,advancement_entry
4917,1,13352,8,2026-08-15T14:00:00Z,note,internal,data_update,information_updated,,false,Record review,"Reviewed Kai Lee's record and updated the contact or employment details that could be confirmed. No new gift, engagement, or solicitation activity was added.",,,,,advancement_entry
4918,1,15059,7,2024-02-15T18:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Caleb Singh the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
4919,1,15059,7,2025-01-11T20:00:00Z,email,outbound,cultivation,connected,,false,University update,Contacted Caleb Singh with a general university update. They welcomed occasional news but made no commitment.,,,,,advancement_entry
4920,1,11360,7,2024-06-30T13:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including service projects and upcoming engagement opportunities. The message did not receive a reply, and the record contains no next action.",,,,,advancement_entry
4921,1,11360,9,2025-10-06T18:00:00Z,event_follow_up,outbound,cultivation,replied,,false,Event follow-up,"Sent a follow-up after Parent and Family Weekend 2025, thanked the constituent for attending, and shared information about upcoming alumni programs. No gift request was included.",,,10,,advancement_entry
4922,1,3182,7,2024-02-09T18:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Dev Adams the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
4923,1,3182,8,2026-02-23T18:00:00Z,call,internal,data_update,information_updated,,false,Record review,"Reviewed Dev Adams's record and updated the contact or employment details that could be confirmed. No new gift, engagement, or solicitation activity was added.",,,,,advancement_entry
4924,1,2251,7,2024-07-15T14:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including campus research and upcoming engagement opportunities. No reply was received, and no fundraising follow-up was scheduled.",,,,,advancement_entry
4925,1,2251,8,2025-07-12T18:00:00Z,note,internal,data_update,information_updated,,false,Record review,"Reviewed Neha Wright's record and updated the contact or employment details that could be confirmed. No new gift, engagement, or solicitation activity was added.",,,,,advancement_entry
4926,1,3060,7,2024-10-26T17:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Mohammed Kim the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
4927,1,3060,7,2025-08-11T13:00:00Z,email,outbound,cultivation,no_response,,false,University update,"Contacted Mohammed Kim with a general university update. The outreach did not receive a response, and no immediate next step was recorded.",,,,,advancement_entry
4928,1,16081,7,2024-11-22T14:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including athletics and upcoming engagement opportunities. The outreach closed without a response or a personal solicitation follow-up.",,,,,advancement_entry
4929,1,16081,8,2025-10-19T14:00:00Z,note,internal,data_update,information_updated,,false,Record review,"Reviewed Bennett Gill's record and updated the contact or employment details that could be confirmed. No new gift, engagement, or solicitation activity was added.",,,,,advancement_entry
4930,1,1896,7,2024-03-15T18:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including library programs and upcoming engagement opportunities. The outreach closed without a response or a personal solicitation follow-up.",,,,,advancement_entry
4931,1,1896,9,2026-05-30T19:00:00Z,email,outbound,cultivation,connected,,false,University update,Shared a general campus update and asked about communication preferences. The constituent agreed to remain in contact and made no commitment.,,,,,advancement_entry
4932,1,12024,7,2024-05-02T18:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including faculty news and upcoming engagement opportunities. The outreach closed without a response or a personal solicitation follow-up.",,,,,advancement_entry
4933,1,12024,9,2025-04-24T13:00:00Z,email,outbound,cultivation,no_response,,false,University update,"Sent a short follow-up email about upcoming alumni programs. The constituent did not reply, and the record contains no new preference or commitment.",,,,,advancement_entry
4934,1,5645,7,2024-06-03T20:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including athletics and upcoming engagement opportunities. No reply was received, and no fundraising follow-up was scheduled.",,,,,advancement_entry
4935,1,5645,9,2025-04-17T16:00:00Z,note,outbound,cultivation,no_response,,false,University update,Attempted outreach using the available contact information but did not connect. No additional action was recorded beyond a future retry.,,,,,advancement_entry
4936,1,5299,7,2024-09-10T14:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including career programs and upcoming engagement opportunities. No reply was received, and no fundraising follow-up was scheduled.",,,,,advancement_entry
4937,1,5299,9,2026-06-14T16:00:00Z,event_follow_up,outbound,cultivation,no_response,,false,Event follow-up,"Sent a follow-up after Class of 2001 Reunion Planning Night, thanked the constituent for attending, and shared information about upcoming alumni programs. No gift request was included.",,,4,,advancement_entry
4938,1,14205,7,2024-03-22T19:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including athletics and upcoming engagement opportunities. No response was recorded, so the constituent remained in the general update audience.",,,,,advancement_entry
4939,1,14205,9,2025-09-30T20:00:00Z,call,outbound,cultivation,no_response,,false,University update,"Contacted Xavier Coleman with a general university update. The outreach did not receive a response, and no immediate next step was recorded.",,,,,advancement_entry
4940,1,2472,7,2024-10-24T15:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Caleb Basu the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
4941,1,2472,9,2025-12-01T20:00:00Z,email,outbound,cultivation,connected,,false,University update,Contacted Caleb Basu with a general university update. They welcomed occasional news but made no commitment.,,,,,advancement_entry
4942,1,535,7,2024-02-09T17:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including student life and upcoming engagement opportunities. The outreach closed without a response or a personal solicitation follow-up.",,,,,advancement_entry
4943,1,535,7,2025-06-19T20:00:00Z,note,outbound,cultivation,no_response,,false,University update,"Contacted Leo Desai with a general university update. The outreach did not receive a response, and no immediate next step was recorded.",,,,,advancement_entry
4944,1,16246,7,2024-09-02T19:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Beatrice Duncan the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
4945,1,16246,7,2025-02-08T16:00:00Z,note,outbound,cultivation,connected,,false,University update,Shared a general campus update and asked about communication preferences. The constituent agreed to remain in contact and made no commitment.,,,,,advancement_entry
4946,1,5724,7,2024-03-17T14:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including the arts and upcoming engagement opportunities. No reply was received, and no fundraising follow-up was scheduled.",,,,,advancement_entry
4947,1,5724,8,2026-01-16T15:00:00Z,note,internal,data_update,information_updated,,false,Record review,"Verified the profile information currently available to the school. No new engagement, gift, or solicitation activity was identified during the review.",,,,,advancement_entry
4948,1,10221,7,2024-04-16T18:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including student scholarships and upcoming engagement opportunities. The message did not receive a reply, and the record contains no next action.",,,,,advancement_entry
4949,1,10221,8,2025-10-15T15:00:00Z,email,internal,data_update,information_updated,,false,Record review,"Completed a routine record review. The available employment and contact information was checked, and no fundraising action was created from the review.",,,,,advancement_entry
4950,1,7849,7,2024-11-22T15:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Emma Price the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
4951,1,7849,8,2026-01-08T17:00:00Z,call,internal,data_update,information_updated,,false,Record review,"Verified the profile information currently available to the school. No new engagement, gift, or solicitation activity was identified during the review.",,,,,advancement_entry
4952,1,13985,7,2024-11-16T13:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Mara Morgan the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
4953,1,13985,8,2025-02-26T15:00:00Z,call,internal,data_update,information_updated,,false,Record review,"Verified the profile information currently available to the school. No new engagement, gift, or solicitation activity was identified during the review.",,,,,advancement_entry
4954,1,15718,7,2024-02-15T19:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including academic innovation and upcoming engagement opportunities. No response was recorded, so the constituent remained in the general update audience.",,,,,advancement_entry
4955,1,15718,9,2025-11-09T20:00:00Z,event_follow_up,outbound,cultivation,no_response,,false,Event follow-up,"Sent a follow-up after Boston Alumni Reception, thanked the constituent for attending, and shared information about upcoming alumni programs. No gift request was included.",,,,,advancement_entry
4956,1,17360,7,2024-03-12T20:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including student life and upcoming engagement opportunities. No response was recorded, so the constituent remained in the general update audience.",,,,,advancement_entry
4957,1,17360,8,2025-05-19T20:00:00Z,note,internal,data_update,information_updated,,false,Record review,"Completed a routine record review. The available employment and contact information was checked, and no fundraising action was created from the review.",,,,,advancement_entry
4958,1,10948,7,2024-03-03T13:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including student scholarships and upcoming engagement opportunities. No response was recorded, so the constituent remained in the general update audience.",,,,,advancement_entry
4959,1,10948,7,2025-04-23T14:00:00Z,note,outbound,cultivation,connected,,false,University update,"Connected and confirmed that the current contact information is accurate. The conversation was cordial, with no gift discussion or immediate next step.",,,,,advancement_entry
4960,1,3611,7,2024-03-10T17:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including library programs and upcoming engagement opportunities. The outreach closed without a response or a personal solicitation follow-up.",,,,,advancement_entry
4961,1,3611,8,2025-12-19T17:00:00Z,email,internal,data_update,information_updated,,false,Record review,"Verified the profile information currently available to the school. No new engagement, gift, or solicitation activity was identified during the review.",,,,,advancement_entry
4962,1,5139,7,2024-09-13T15:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Zane Ali the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
4963,1,5139,9,2026-04-02T18:00:00Z,call,outbound,cultivation,connected,,false,University update,Contacted Zane Ali with a general university update. They welcomed occasional news but made no commitment.,,,,,advancement_entry
4964,1,1478,7,2024-07-12T15:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Yasmin Nelson the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
4965,1,1478,9,2025-08-20T16:00:00Z,call,outbound,cultivation,no_response,,false,University update,"Sent a short follow-up email about upcoming alumni programs. The constituent did not reply, and the record contains no new preference or commitment.",,,,,advancement_entry
4966,1,14238,7,2024-11-21T18:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including career programs and upcoming engagement opportunities. No response was recorded, so the constituent remained in the general update audience.",,,,,advancement_entry
4967,1,14238,9,2025-08-29T20:00:00Z,call,outbound,cultivation,no_response,,false,University update,Attempted outreach using the available contact information but did not connect. No additional action was recorded beyond a future retry.,,,,,advancement_entry
4968,1,14993,7,2024-09-01T18:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including alumni programs and upcoming engagement opportunities. No response was recorded, so the constituent remained in the general update audience.",,,,,advancement_entry
4969,1,14993,9,2025-10-18T14:00:00Z,call,outbound,cultivation,connected,,false,University update,Contacted Mateo Boyd with a general university update. They welcomed occasional news but made no commitment.,,,,,advancement_entry
4970,1,967,7,2024-05-20T13:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including athletics and upcoming engagement opportunities. No reply was received, and no fundraising follow-up was scheduled.",,,,,advancement_entry
4971,1,967,7,2025-09-17T13:00:00Z,email,outbound,cultivation,connected,,false,University update,Contacted Victoria Hernandez with a general university update. They welcomed occasional news but made no commitment.,,,,,advancement_entry
