id,school_id,entity_type,preferred_name,first_name,last_name,primary_email,email_status,phone_status,city,state,country,latitude,longitude,assigned_staff_id,do_not_solicit,deceased,deceased_date,record_source,record_created_at,record_updated_at
9456,1,individual,Bennett Campbell,Bennett,Campbell,,missing,available,Northbridge,MA,United States,42.1345,-71.6304,,false,false,,crm_import,2023-03-14T13:00:00Z,2025-07-13T15:00:00Z
9457,1,individual,Paige Diaz,Paige,Diaz,paige.diaz.0kxo9mv@alumni.gcu.example,do_not_email,available,,,,,,,false,false,,online,2023-10-24T13:00:00Z,2025-11-20T15:00:00Z
9458,1,individual,Luis Campbell,Luis,Campbell,luis.campbell.1piq3xj@alumni.gcu.example,deliverable,missing,Singapore,,Singapore,1.2540,103.8742,,false,false,,online,2025-02-13T13:00:00Z,2025-05-16T15:00:00Z
9459,1,individual,Felix Scott,Felix,Scott,felix.scott.1pxuuyp@alumni.gcu.example,deliverable,available,,,,,,,false,false,,crm_import,2022-01-27T13:00:00Z,2025-08-31T15:00:00Z
9460,1,individual,Stella Cook,Stella,Cook,,missing,do_not_call,Northbridge,MA,United States,42.0637,-71.6291,,false,false,,crm_import,2023-02-25T13:00:00Z,2026-03-16T15:00:00Z
9461,1,individual,Claire Morris,Claire,Morris,,missing,available,,,,,,,false,false,,crm_import,2020-12-02T13:00:00Z,2026-06-19T15:00:00Z
9462,1,individual,Rafael Desai,Rafael,Desai,,missing,do_not_call,,,,,,,false,false,,crm_import,2023-03-11T13:00:00Z,2026-07-22T15:00:00Z
9463,1,individual,Keira Kumar,Keira,Kumar,,missing,available,,,,,,,false,false,,online,2025-05-29T13:00:00Z,2025-07-21T15:00:00Z
9464,1,individual,Vera Black,Vera,Black,vera.black.1qkia3c@alumni.gcu.example,deliverable,missing,,,,,,,false,false,,crm_import,2023-03-01T13:00:00Z,2026-02-04T15:00:00Z
9465,1,individual,Rina Chambers,Rina,Chambers,,missing,available,Northbridge,MA,United States,,,,false,false,,crm_import,2021-09-09T13:00:00Z,2025-01-10T15:00:00Z
9466,1,individual,Stella Allen,Stella,Allen,,missing,missing,New York,NY,United States,40.7568,-74.0025,,false,false,,crm_import,2023-02-05T13:00:00Z,2025-04-08T15:00:00Z
9467,1,individual,Aiden Chaudhry,Aiden,Chaudhry,aiden.chaudhry.05y8gnp@alumni.gcu.example,inactive,available,London,,United Kingdom,51.5718,0.0200,,false,false,,online,2024-07-13T13:00:00Z,2025-06-12T15:00:00Z
9468,1,individual,Vivian Inoue,Vivian,Inoue,vivian.inoue.0f4wr0o@alumni.gcu.example,deliverable,available,San Francisco,CA,United States,37.7530,-122.4461,,false,false,,online,2025-05-22T13:00:00Z,2025-06-27T15:00:00Z
9469,1,individual,Anika Brown,Anika,Brown,anika.brown.1xa1c5v@alumni.gcu.example,deliverable,available,,,,,,,false,false,,advancement_entry,2024-01-16T13:00:00Z,2025-09-19T15:00:00Z
9470,1,individual,Tariq Parker,Tariq,Parker,,missing,missing,Washington,DC,United States,38.9022,-76.9882,,false,false,,crm_import,2023-02-08T13:00:00Z,2025-11-11T15:00:00Z
9471,1,individual,Grant Bowen,Grant,Bowen,grant.bowen.0kgt2hy@alumni.gcu.example,deliverable,missing,,,,,,,false,false,,online,2023-06-06T13:00:00Z,2025-07-27T15:00:00Z
9472,1,individual,Leah Marshall,Leah,Marshall,leah.marshall.1et70t8@alumni.gcu.example,deliverable,available,San Francisco,CA,United States,37.7989,-122.3662,,false,false,,crm_import,2024-03-09T13:00:00Z,2025-02-22T15:00:00Z
9473,1,individual,Oscar Carter,Oscar,Carter,oscar.carter.0wnakih@alumni.gcu.example,inactive,missing,,,,,,,false,false,,online,2025-02-20T13:00:00Z,2025-06-28T15:00:00Z
9474,1,individual,Xander Khan,Xander,Khan,,missing,available,Atlanta,GA,United States,33.7737,-84.4086,,false,false,,crm_import,2023-02-17T13:00:00Z,2024-12-23T15:00:00Z
9475,1,individual,Quinn O'Brien,Quinn,O'Brien,,missing,missing,Chicago,IL,United States,41.8826,-87.7328,,true,false,,crm_import,2024-01-28T13:00:00Z,2024-12-15T15:00:00Z
9476,1,individual,Diego Bell,Diego,Bell,,missing,available,Seattle,WA,United States,47.6409,-122.3162,,false,false,,crm_import,2023-02-13T13:00:00Z,2025-07-17T15:00:00Z
9477,1,individual,Vera Lopez,Vera,Lopez,,missing,do_not_call,Cambridge,MA,United States,42.3740,-71.0985,,false,false,,crm_import,2023-03-01T13:00:00Z,2026-04-23T15:00:00Z
9478,1,individual,Chloe Collins,Chloe,Collins,chloe.collins.12a07ex@alumni.gcu.example,deliverable,missing,,,,,,,false,false,,crm_import,2023-02-24T13:00:00Z,2026-02-26T15:00:00Z
9479,1,individual,Keira Johnson,Keira,Johnson,keira.johnson.0uq1h38@alumni.gcu.example,do_not_email,do_not_call,Cambridge,MA,United States,42.3703,-71.1066,,true,false,,online,2024-06-01T13:00:00Z,2025-06-11T15:00:00Z
9480,1,individual,Jae Ward,Jae,Ward,,missing,available,,,,,,,false,false,,crm_import,2021-08-16T13:00:00Z,2024-10-18T15:00:00Z
9481,1,individual,Rina Hall,Rina,Hall,,missing,inactive,,,,,,,false,false,,crm_import,2023-03-13T13:00:00Z,2026-02-10T15:00:00Z
9482,1,individual,Uma Nguyen,Uma,Nguyen,uma.nguyen.0127wnq@alumni.gcu.example,deliverable,available,Singapore,,Singapore,1.2619,103.8846,,false,false,,online,2021-07-18T13:00:00Z,2024-11-19T15:00:00Z
9483,1,individual,Gavin Singh,Gavin,Singh,,missing,available,New York,NY,United States,40.7094,-74.0459,,false,false,,advancement_entry,2021-02-04T13:00:00Z,2025-05-02T15:00:00Z
9484,1,individual,Keira Martinez,Keira,Martinez,keira.martinez.0n6f3p3@alumni.gcu.example,deliverable,missing,Denver,CO,United States,39.7817,-105.0533,,false,false,,online,2022-11-10T13:00:00Z,2026-04-04T15:00:00Z
9485,1,individual,Ian Morris,Ian,Morris,ian.morris.0t7uv95@alumni.gcu.example,deliverable,available,Atlanta,GA,United States,33.7777,-84.4176,,false,false,,crm_import,2023-02-17T13:00:00Z,2025-02-21T15:00:00Z
9486,1,individual,Avery Wright,Avery,Wright,,missing,missing,New York,NY,United States,40.7459,-74.0470,,false,true,2024-06-01,crm_import,2023-03-05T13:00:00Z,2025-11-07T15:00:00Z
9487,1,individual,Jamal Chambers,Jamal,Chambers,,missing,available,Austin,TX,United States,30.3242,-97.7631,,false,false,,crm_import,2022-06-04T13:00:00Z,2026-06-16T15:00:00Z
9488,1,individual,Isla Kim,Isla,Kim,isla.kim.1v1ct10@alumni.gcu.example,deliverable,available,,,,,,,false,false,,advancement_entry,2025-03-07T13:00:00Z,2025-07-10T15:00:00Z
9489,1,individual,Neha Freeman,Neha,Freeman,neha.freeman.1o6uttl@alumni.gcu.example,inactive,inactive,New York,NY,United States,40.7178,-74.0016,,false,false,,crm_import,2021-02-14T13:00:00Z,2024-10-03T15:00:00Z
9490,1,individual,Lucia Lewis,Lucia,Lewis,lucia.lewis.02ry6mg@alumni.gcu.example,deliverable,available,Boston,MA,United States,42.3697,-70.9992,,false,false,,crm_import,2025-02-03T13:00:00Z,2026-03-26T15:00:00Z
9491,1,individual,Dominic Chaudhry,Dominic,Chaudhry,,missing,available,London,,United Kingdom,51.4914,-0.0870,,false,false,,crm_import,2023-02-22T13:00:00Z,2024-09-11T15:00:00Z
9492,1,individual,Aiden Thompson,Aiden,Thompson,aiden.thompson.1l2lr3c@alumni.gcu.example,deliverable,available,West Northbridge,MA,United States,42.0963,-71.7711,,false,false,,online,2025-03-19T13:00:00Z,2026-08-29T15:00:00Z
9493,1,individual,Valerie Basu,Valerie,Basu,valerie.basu.19yt6v6@alumni.gcu.example,deliverable,missing,Washington,DC,United States,38.8788,-77.0288,,false,false,,online,2024-01-17T13:00:00Z,2026-07-07T15:00:00Z
9494,1,individual,Layla Coleman,Layla,Coleman,layla.coleman.0p7q0yq@alumni.gcu.example,deliverable,missing,San Francisco,CA,United States,37.7664,-122.3654,,false,false,,advancement_entry,2023-06-30T13:00:00Z,2024-11-28T15:00:00Z
9495,1,individual,Vivian Reed,Vivian,Reed,vivian.reed.0r0olzo@alumni.gcu.example,deliverable,available,Millbrook,MA,United States,42.1726,-71.6294,,false,false,,online,2025-05-09T13:00:00Z,2026-02-24T15:00:00Z
9496,1,individual,Miles Okafor,Miles,Okafor,miles.okafor.0qq6hk7@alumni.gcu.example,deliverable,available,Northbridge,MA,United States,42.0665,-71.6008,,false,false,,online,2021-06-30T13:00:00Z,2025-09-27T15:00:00Z
9497,1,individual,Amara Murphy,Amara,Murphy,,missing,missing,Northbridge,MA,United States,42.0837,-71.6060,,false,true,2023-11-14,crm_import,2020-10-18T13:00:00Z,2025-05-27T15:00:00Z
9498,1,individual,Kofi Diaz,Kofi,Diaz,,missing,available,,,,,,,false,false,,crm_import,2023-03-06T13:00:00Z,2025-01-26T15:00:00Z
9499,1,individual,Willa Desai,Willa,Desai,willa.desai.1a7247i@alumni.gcu.example,deliverable,available,Cedar Grove,MA,United States,42.0038,-71.5332,,false,false,,advancement_entry,2023-01-03T13:00:00Z,2026-04-10T15:00:00Z
9500,1,individual,Grace Robinson,Grace,Robinson,grace.robinson.1utss1l@alumni.gcu.example,deliverable,missing,San Francisco,CA,United States,37.7610,-122.3547,,false,false,,advancement_entry,2021-09-16T13:00:00Z,2025-10-12T15:00:00Z
9501,1,individual,Camila Lee,Camila,Lee,,missing,available,,,,,,,false,false,,crm_import,2023-02-26T13:00:00Z,2026-08-19T15:00:00Z
9502,1,individual,Nadine Hughes,Nadine,Hughes,,missing,available,Northbridge,MA,United States,42.0566,-71.6665,,false,false,,crm_import,2022-08-05T13:00:00Z,2024-12-17T15:00:00Z
9503,1,individual,Samir Martin,Samir,Martin,,missing,available,,,,,,,false,false,,crm_import,2023-02-16T13:00:00Z,2026-08-03T15:00:00Z
9504,1,individual,Finn Torres,Finn,Torres,finn.torres.1xfknj1@alumni.gcu.example,deliverable,available,,,,,,,false,false,,online,2022-05-17T13:00:00Z,2026-04-16T15:00:00Z
9505,1,individual,Mateo Lewis,Mateo,Lewis,,missing,missing,Northbridge,MA,United States,42.0800,-71.6881,,false,false,,crm_import,2023-02-17T13:00:00Z,2024-10-12T15:00:00Z
9506,1,individual,Ines Jackson,Ines,Jackson,,missing,available,,,,,,,false,false,,crm_import,2023-02-15T13:00:00Z,2024-12-20T15:00:00Z
9507,1,individual,Rafael Moore,Rafael,Moore,rafael.moore.1l0xqpx@alumni.gcu.example,deliverable,missing,Denver,CO,United States,,,,false,false,,crm_import,2023-02-17T13:00:00Z,2025-06-12T15:00:00Z
9508,1,individual,Rafael Davis,Rafael,Davis,rafael.davis.1fhyu8y@alumni.gcu.example,deliverable,missing,Jersey City,NJ,United States,40.7039,-74.0628,,false,false,,crm_import,2020-12-15T13:00:00Z,2024-11-20T15:00:00Z
9509,1,individual,Emma Basu,Emma,Basu,,missing,available,Toronto,ON,Canada,43.6749,-79.2998,,false,false,,crm_import,2022-11-13T13:00:00Z,2026-07-18T15:00:00Z
9510,1,individual,Esme Murphy,Esme,Murphy,esme.murphy.0hh74zz@alumni.gcu.example,deliverable,available,Jersey City,NJ,United States,40.7078,-74.0549,,false,false,,online,2024-07-27T13:00:00Z,2026-03-31T15:00:00Z
9511,1,individual,Freya Marshall,Freya,Marshall,freya.marshall.1b3unqj@alumni.gcu.example,do_not_email,missing,,,,,,,true,false,,crm_import,2023-02-18T13:00:00Z,2026-05-28T15:00:00Z
9512,1,individual,Priya Jackson,Priya,Jackson,priya.jackson.1n93bjf@alumni.gcu.example,deliverable,do_not_call,Chicago,IL,United States,41.8996,-87.6464,,false,false,,online,2022-01-19T13:00:00Z,2025-01-16T15:00:00Z
9513,1,individual,Miles Scott,Miles,Scott,miles.scott.0xftjd4@alumni.gcu.example,deliverable,available,Brookline,MA,United States,42.3365,-71.1227,,false,false,,online,2022-11-25T13:00:00Z,2026-03-23T15:00:00Z
9514,1,individual,Tyler Foster,Tyler,Foster,,missing,available,Philadelphia,PA,United States,39.9378,-75.2421,,false,false,,crm_import,2022-08-02T13:00:00Z,2024-12-25T15:00:00Z
9515,1,individual,Grant Desai,Grant,Desai,grant.desai.1bmgpyd@alumni.gcu.example,do_not_email,available,Philadelphia,PA,United States,40.0063,-75.2176,,false,false,,online,2022-05-06T13:00:00Z,2025-09-04T15:00:00Z
9516,1,individual,Zara Armstrong,Zara,Armstrong,zara.armstrong.0aecys7@alumni.gcu.example,deliverable,available,Cambridge,MA,United States,42.3638,-71.1229,,false,false,,online,2024-11-02T13:00:00Z,2026-06-01T15:00:00Z
9517,1,individual,Gavin Freeman,Gavin,Freeman,gavin.freeman.1fazj8y@alumni.gcu.example,deliverable,available,Atlanta,GA,United States,33.7713,-84.3064,,false,false,,advancement_entry,2023-01-28T13:00:00Z,2026-03-28T15:00:00Z
9518,1,individual,Ursula Freeman,Ursula,Freeman,ursula.freeman.1la8v3n@alumni.gcu.example,deliverable,available,New York,NY,United States,40.7698,-74.0010,,false,false,,crm_import,2023-02-09T13:00:00Z,2026-02-11T15:00:00Z
9519,1,individual,Noah Singh,Noah,Singh,,missing,missing,San Francisco,CA,United States,37.7845,-122.4482,,false,true,2015-03-28,online,2023-03-12T13:00:00Z,2025-12-04T15:00:00Z
9520,1,individual,Elijah Wilson,Elijah,Wilson,elijah.wilson.1e6h8k0@alumni.gcu.example,deliverable,available,Jersey City,NJ,United States,40.7185,-74.0543,,false,false,,crm_import,2024-01-03T13:00:00Z,2026-03-28T15:00:00Z
9521,1,individual,Xavier Lee,Xavier,Lee,xavier.lee.1fjnxsb@alumni.gcu.example,deliverable,missing,Atlanta,GA,United States,33.7329,-84.2927,,false,false,,crm_import,2023-02-24T13:00:00Z,2025-09-25T15:00:00Z
9522,1,individual,Yara Huang,Yara,Huang,,missing,available,Somerville,MA,United States,42.3805,-71.0916,,false,false,,crm_import,2023-03-05T13:00:00Z,2024-09-22T15:00:00Z
9523,1,individual,Cole Allen,Cole,Allen,,missing,missing,,,,,,,false,false,,crm_import,2023-03-11T13:00:00Z,2026-01-15T15:00:00Z
9524,1,individual,Neha Klein,Neha,Klein,,missing,available,,,,,,,false,false,,crm_import,2023-07-28T13:00:00Z,2025-02-13T15:00:00Z
9525,1,individual,Pablo Collins,Pablo,Collins,,missing,missing,Northbridge,MA,United States,42.1631,-71.7416,,false,false,,crm_import,2023-02-19T13:00:00Z,2026-08-26T15:00:00Z
9526,1,individual,Mei Atkinson,Mei,Atkinson,,missing,missing,Northbridge,MA,United States,42.0804,-71.6755,,false,true,2018-02-20,crm_import,2019-08-04T13:00:00Z,2026-07-25T15:00:00Z
9527,1,individual,Zion Boyd,Zion,Boyd,zion.boyd.10xd7jk@alumni.gcu.example,do_not_email,available,Northbridge,MA,United States,42.0813,-71.6578,,false,false,,crm_import,2023-03-03T13:00:00Z,2024-12-05T15:00:00Z
9528,1,individual,Dominic Foster,Dominic,Foster,dominic.foster.1vhtmpz@alumni.gcu.example,deliverable,available,,,,,,,false,false,,crm_import,2023-03-01T13:00:00Z,2025-02-18T15:00:00Z
9529,1,individual,Ursula Gill,Ursula,Gill,ursula.gill.0c0o0uw@alumni.gcu.example,deliverable,available,,,,,,,false,false,,crm_import,2024-05-26T13:00:00Z,2026-02-02T15:00:00Z
9530,1,individual,Esme Larson,Esme,Larson,esme.larson.09d0pwm@alumni.gcu.example,deliverable,available,Atlanta,GA,United States,33.8379,-84.4005,,false,false,,online,2025-03-17T13:00:00Z,2026-06-27T15:00:00Z
9531,1,individual,Mason Ghosh,Mason,Ghosh,mason.ghosh.05zsg3e@alumni.gcu.example,do_not_email,available,,,,,,,false,false,,crm_import,2023-03-11T13:00:00Z,2025-11-21T15:00:00Z
9532,1,individual,Ian Lin,Ian,Lin,,missing,inactive,Austin,TX,United States,30.2981,-97.7766,,false,false,,crm_import,2023-02-07T13:00:00Z,2025-01-20T15:00:00Z
9533,1,individual,Will Martinez,Will,Martinez,,missing,available,London,,United Kingdom,51.4869,-0.1748,,false,false,,advancement_entry,2022-05-22T13:00:00Z,2026-03-27T15:00:00Z
9534,1,individual,Georgia Wright,Georgia,Wright,georgia.wright.0ptqk9y@alumni.gcu.example,deliverable,available,Northbridge,MA,United States,42.0270,-71.6026,,false,false,,advancement_entry,2022-11-16T13:00:00Z,2024-11-25T15:00:00Z
9535,1,individual,Felix Morales,Felix,Morales,felix.morales.01iedrx@alumni.gcu.example,deliverable,missing,Brookline,MA,United States,42.3326,-71.1120,,false,false,,crm_import,2019-11-07T13:00:00Z,2025-06-14T15:00:00Z
9536,1,individual,Penelope Cruz,Penelope,Cruz,,missing,available,London,,United Kingdom,51.4512,-0.2517,,false,false,,crm_import,2023-02-10T13:00:00Z,2025-04-17T15:00:00Z
9537,1,individual,Georgia Okafor,Georgia,Okafor,georgia.okafor.0jp3bcr@alumni.gcu.example,deliverable,missing,Austin,TX,United States,30.2589,-97.6369,,false,false,,advancement_entry,2022-12-24T13:00:00Z,2026-05-12T15:00:00Z
9538,1,individual,Adrian Gray,Adrian,Gray,adrian.gray.1spfobc@alumni.gcu.example,deliverable,available,Northbridge,MA,United States,42.0730,-71.7149,,false,false,,online,2025-04-30T13:00:00Z,2025-11-02T15:00:00Z
9539,1,individual,Uma Gupta,Uma,Gupta,uma.gupta.13g12tf@alumni.gcu.example,deliverable,missing,San Francisco,CA,United States,37.7679,-122.4796,,true,false,,online,2025-12-10T13:00:00Z,2026-08-04T15:00:00Z
9540,1,individual,Zane Patel,Zane,Patel,,missing,missing,Seattle,WA,United States,47.6471,-122.3753,,false,false,,crm_import,2025-03-07T13:00:00Z,2025-11-16T15:00:00Z
9541,1,individual,Joanna Martinez,Joanna,Martinez,joanna.martinez.1ab6bts@alumni.gcu.example,deliverable,available,Denver,CO,United States,39.7158,-104.9295,,false,false,,online,2024-06-05T13:00:00Z,2025-08-16T15:00:00Z
9542,1,individual,Camila Gray,Camila,Gray,camila.gray.1py08fe@alumni.gcu.example,deliverable,missing,,,,,,,false,false,,crm_import,2024-11-20T13:00:00Z,2024-12-20T15:00:00Z
9543,1,individual,Carmen Howard,Carmen,Howard,,missing,missing,West Northbridge,MA,United States,42.0985,-71.7537,,false,false,,crm_import,2019-05-07T13:00:00Z,2026-01-28T15:00:00Z
9544,1,individual,Xavier Gupta,Xavier,Gupta,,missing,missing,Northbridge,MA,United States,42.0949,-71.6609,,false,false,,crm_import,2023-02-27T13:00:00Z,2025-10-12T15:00:00Z
9545,1,individual,Keira Jenkins,Keira,Jenkins,keira.jenkins.1pz1w7v@alumni.gcu.example,deliverable,inactive,Northbridge,MA,United States,42.0395,-71.6548,,false,false,,online,2022-03-07T13:00:00Z,2025-12-16T15:00:00Z
9546,1,individual,Valerie Martin,Valerie,Martin,valerie.martin.1kv13h8@alumni.gcu.example,deliverable,available,Northbridge,MA,United States,42.0407,-71.6627,,false,false,,online,2023-06-24T13:00:00Z,2024-10-09T15:00:00Z
9547,1,individual,Yara Das,Yara,Das,,missing,available,Northbridge,MA,United States,42.0599,-71.7121,,false,false,,crm_import,2023-03-03T13:00:00Z,2025-12-26T15:00:00Z
9548,1,individual,Yusuf Owens,Yusuf,Owens,,missing,available,Northbridge,MA,United States,42.1385,-71.6748,,false,false,,crm_import,2023-03-08T13:00:00Z,2024-09-11T15:00:00Z
9549,1,individual,Talia Chen,Talia,Chen,talia.chen.0og5ox7@alumni.gcu.example,deliverable,available,Denver,CO,United States,39.7782,-104.8837,,false,false,,crm_import,2023-02-06T13:00:00Z,2025-03-03T15:00:00Z
9550,1,individual,Jasmine Boyd,Jasmine,Boyd,,missing,missing,Northbridge,MA,United States,42.0857,-71.6109,,false,false,,crm_import,2023-02-16T13:00:00Z,2025-03-16T15:00:00Z
9551,1,individual,Ben Foster,Ben,Foster,,missing,available,,,,,,,false,false,,crm_import,2023-02-03T13:00:00Z,2025-03-30T15:00:00Z
9552,1,individual,Karim Black,Karim,Black,,missing,available,Hoboken,NJ,United States,40.7428,-74.0430,,false,false,,crm_import,2023-03-05T13:00:00Z,2025-12-20T15:00:00Z
9553,1,individual,Mei Boyd,Mei,Boyd,mei.boyd.0wwxryx@alumni.gcu.example,inactive,available,Chicago,IL,United States,41.8954,-87.5732,,false,false,,crm_import,2023-03-10T13:00:00Z,2026-06-05T15:00:00Z
9554,1,individual,Rohan Jackson,Rohan,Jackson,,missing,missing,,,,,,,false,false,,crm_import,2023-02-13T13:00:00Z,2026-05-18T15:00:00Z
9555,1,individual,Felix Ghosh,Felix,Ghosh,,missing,available,,,,,,,false,false,,crm_import,2023-03-03T13:00:00Z,2026-03-26T15:00:00Z
9556,1,individual,Mila Mendez,Mila,Mendez,,missing,available,Atlanta,GA,United States,,,,false,false,,crm_import,2023-02-10T13:00:00Z,2026-07-09T15:00:00Z
9557,1,individual,Jack Ahmed,Jack,Ahmed,,missing,available,Seattle,WA,United States,47.6116,-122.3752,,false,false,,crm_import,2023-02-23T13:00:00Z,2024-11-26T15:00:00Z
9558,1,individual,Tariq Anderson,Tariq,Anderson,,missing,available,,,,,,,false,false,,crm_import,2023-02-24T13:00:00Z,2025-05-29T15:00:00Z
9559,1,individual,Theo Daniels,Theo,Daniels,,missing,missing,Austin,TX,United States,30.2753,-97.7435,,false,false,,crm_import,2023-02-08T13:00:00Z,2026-07-31T15:00:00Z
9560,1,individual,Adrian Nguyen,Adrian,Nguyen,adrian.nguyen.0u9wyf0@alumni.gcu.example,deliverable,available,Austin,TX,United States,30.2573,-97.6872,,false,false,,online,2023-06-02T13:00:00Z,2026-03-23T15:00:00Z
9561,1,individual,Iris Hernandez,Iris,Hernandez,,missing,missing,Denver,CO,United States,39.7780,-104.9138,,true,false,,crm_import,2023-02-03T13:00:00Z,2026-03-05T15:00:00Z
9562,1,individual,Tyler Kim,Tyler,Kim,tyler.kim.0nxqntp@alumni.gcu.example,deliverable,available,Boston,MA,United States,42.3605,-71.1036,,false,false,,crm_import,2023-03-08T13:00:00Z,2026-05-06T15:00:00Z
9563,1,individual,Harper Scott,Harper,Scott,harper.scott.0g2o1xv@alumni.gcu.example,deliverable,available,Northbridge,MA,United States,42.1100,-71.6027,,false,false,,crm_import,2020-01-23T13:00:00Z,2026-04-13T15:00:00Z
9564,1,individual,Celia Bell,Celia,Bell,,missing,missing,San Francisco,CA,United States,37.8063,-122.4644,,false,true,2018-02-02,crm_import,2023-02-14T13:00:00Z,2026-06-30T15:00:00Z
9565,1,individual,Grace Barnes,Grace,Barnes,grace.barnes.1j73mwx@alumni.gcu.example,deliverable,available,London,,United Kingdom,51.5614,-0.1971,,false,false,,advancement_entry,2024-11-30T13:00:00Z,2025-10-21T15:00:00Z
9566,1,individual,Aiden Flores,Aiden,Flores,aiden.flores.1xdgtz6@alumni.gcu.example,deliverable,available,San Francisco,CA,United States,37.7497,-122.3962,,false,false,,online,2022-10-16T13:00:00Z,2025-01-02T15:00:00Z
9567,1,individual,Dev Anderson,Dev,Anderson,,missing,available,,,,,,,false,false,,crm_import,2023-02-27T13:00:00Z,2025-09-16T15:00:00Z
9568,1,individual,Yara Ghosh,Yara,Ghosh,yara.ghosh.043r2nd@alumni.gcu.example,deliverable,available,Northbridge,MA,United States,42.0489,-71.6404,,false,false,,crm_import,2023-03-08T13:00:00Z,2025-01-21T15:00:00Z
9569,1,individual,Abigail Thompson,Abigail,Thompson,,missing,missing,,,,,,,false,false,,crm_import,2023-02-16T13:00:00Z,2026-02-10T15:00:00Z
9570,1,individual,Kevin Hayes,Kevin,Hayes,,missing,missing,Northbridge,MA,United States,42.0830,-71.7229,,false,false,,online,2026-05-15T13:00:00Z,2026-06-30T15:00:00Z
9571,1,individual,Priya Harris,Priya,Harris,priya.harris.1rf5vk6@alumni.gcu.example,deliverable,missing,Chicago,IL,United States,,,,false,false,,online,2024-08-16T13:00:00Z,2026-04-23T15:00:00Z
9572,1,individual,Samir Allen,Samir,Allen,,missing,available,Denver,CO,United States,39.6946,-104.9826,,false,false,,crm_import,2023-08-25T13:00:00Z,2026-08-02T15:00:00Z
9573,1,individual,Bianca Ortiz,Bianca,Ortiz,bianca.ortiz.1hunndn@alumni.gcu.example,deliverable,missing,Philadelphia,PA,United States,39.9558,-75.1683,,false,false,,crm_import,2023-02-26T13:00:00Z,2024-10-27T15:00:00Z
9574,1,individual,Micah Cooper,Micah,Cooper,,missing,available,,,,,,,false,false,,crm_import,2023-02-02T13:00:00Z,2024-10-13T15:00:00Z
9575,1,individual,Ximena Harris,Ximena,Harris,ximena.harris.09tnv3i@alumni.gcu.example,deliverable,inactive,Somerville,MA,United States,42.3909,-71.1052,,false,false,,crm_import,2024-02-12T13:00:00Z,2025-12-02T15:00:00Z
9576,1,individual,Bryce Ward,Bryce,Ward,bryce.ward.1b8pxo8@alumni.gcu.example,deliverable,available,,,,,,,false,false,,crm_import,2023-02-26T13:00:00Z,2025-03-29T15:00:00Z
9577,1,individual,Elliot Carter,Elliot,Carter,,missing,missing,,,,,,,false,false,,crm_import,2025-04-17T13:00:00Z,2025-08-05T15:00:00Z
9578,1,individual,Uma Mitchell,Uma,Mitchell,uma.mitchell.1f856or@alumni.gcu.example,deliverable,available,Northbridge,MA,United States,42.0565,-71.6413,,false,false,,online,2026-07-01T13:00:00Z,2026-07-04T15:00:00Z
9579,1,individual,Ursula Banks,Ursula,Banks,ursula.banks.0a25sn2@alumni.gcu.example,inactive,available,Northbridge,MA,United States,42.0496,-71.5820,,false,false,,crm_import,2022-09-17T13:00:00Z,2026-03-28T15:00:00Z
9580,1,individual,Tomas Flores,Tomas,Flores,tomas.flores.05npoep@alumni.gcu.example,deliverable,missing,Brookline,MA,United States,42.3400,-71.1151,,false,false,,crm_import,2023-02-09T13:00:00Z,2024-12-27T15:00:00Z
9581,1,individual,Vera Nguyen,Vera,Nguyen,,missing,available,Washington,DC,United States,38.9949,-77.0474,,false,false,,crm_import,2023-11-16T13:00:00Z,2025-03-01T15:00:00Z
9582,1,individual,Aisha Nguyen,Aisha,Nguyen,,missing,missing,Stamford,CT,United States,41.0562,-73.5646,,false,false,,crm_import,2023-02-15T13:00:00Z,2024-09-05T15:00:00Z
9583,1,individual,Naomi Young,Naomi,Young,naomi.young.1juzxo4@alumni.gcu.example,deliverable,available,Singapore,,Singapore,1.2867,103.8854,,false,false,,crm_import,2023-03-09T13:00:00Z,2025-10-16T15:00:00Z
9584,1,individual,Stella Green,Stella,Green,,missing,available,,,,,,,true,false,,crm_import,2019-02-13T13:00:00Z,2026-05-04T15:00:00Z
9585,1,individual,Hana Morris,Hana,Morris,,missing,available,Washington,DC,United States,38.9208,-76.9748,,false,false,,crm_import,2023-03-04T13:00:00Z,2025-01-10T15:00:00Z
9586,1,individual,Aiden Ellis,Aiden,Ellis,aiden.ellis.1ygi9c9@alumni.gcu.example,deliverable,missing,Northbridge,MA,United States,,,,false,false,,online,2024-10-24T13:00:00Z,2025-06-08T15:00:00Z
9587,1,individual,Tristan James,Tristan,James,,missing,available,Boston,MA,United States,42.3489,-71.0162,,false,false,,crm_import,2023-03-13T13:00:00Z,2026-05-02T15:00:00Z
9588,1,individual,Quinn Johnson,Quinn,Johnson,,missing,available,,,,,,,false,false,,crm_import,2023-02-22T13:00:00Z,2025-09-06T15:00:00Z
9589,1,individual,June Chen,June,Chen,june.chen.02vf6mr@alumni.gcu.example,deliverable,available,,,,,,4,false,false,,crm_import,2023-02-27T13:00:00Z,2026-08-29T15:00:00Z
9590,1,individual,Simon Patel,Simon,Patel,,missing,available,,,,,,,false,false,,crm_import,2025-02-02T13:00:00Z,2025-12-03T15:00:00Z
9591,1,individual,Chloe Price,Chloe,Price,,missing,missing,New York,NY,United States,40.6933,-73.9417,,false,false,,crm_import,2023-02-06T13:00:00Z,2025-01-24T15:00:00Z
